ranking,name,logo,nativePaymentAsset,floorPrice,numOwners,totalSupply,sevenDayChange,sevenDayVolume,oneDayChange,oneDayVolume,thirtyDayChange,totalVolume
78,Llamaverse Genesis,https://lh3.googleusercontent.com/I-ef-zrbXTLC8w38vOFCRGnaJyRkyYxHNgb7yNE8g_POI7O1UAo0yDEQIaCtf_eEDdovFkCP9nyDGFpjtOD8T6-JSs0HLqbGSDtdNLo=s120,ETH,1.95,3137,4000,-0.183542761838899,321.70839979899,-0.374271292133568,56.6409,0,1943.57958498588
79,JRNY CLUB OFFICIAL,https://lh3.googleusercontent.com/zj2Rka2PYonWXbyiwi_8s7ecOiXYaqHH-K1EZkeuITvSqJ41RIMTICoXfpopTVZ_CB9bIjTJHzwrL7x5eN3yLoAK2VxGDo4-Sw_oTw=s120,ETH,2.25,6646,10000,1.32968810324267,875.448774326789,-0.594996216439002,103.3009,-0.409120821414475,13640.7687259461
80,ALPACADABRAZ 3D,https://lh3.googleusercontent.com/Kgsg-xo-BJ70rJ4OpUJBGVGSw2hLZSrfg-kponGjMYWwjpEPCRG1ErN6dzM1Wd1MR9p0h1dA5RWFGOHQvMjiGli5qzwnHPhYeOLJ=s120,ETH,0.18,7978,19969,-0.505102229832927,69.72943055,0.076329646292099,9.54586,0,1916.45821295882
81,The Weirdo Ghost Gang,https://lh3.googleusercontent.com/h6zfwEL_AdVh254qBY9foRbYDxVUK2Y_IvXdWQkA11F-Xr3zaSpBmCpPiPr6asu6S-ObaJvngcmXWELhFwHXUFK-BmDe-FTGiCAof_A=s120,ETH,0.155,2509,5556,-0.353338233979927,26.487641,3.55846387064174,9.0212,2.39615907429518,2471.90584080966
82,Cereal Club,https://lh3.googleusercontent.com/Eyu2IoO2VhggREPjTKlNpcD8fnbDRlZo2NSIpjO0MNLGhW7mnLbgmnBKJyyNTab6KGLQCBpBKlcyA6aqYEmOQJ43qSB8paUz9oYuwEc=s120,ETH,0.109,4259,9955,0.250170630639305,70.3656849000001,1.50293059125964,14.6046,0,1890.18061657876
83,Boss Beauties,https://lh3.googleusercontent.com/pSvJC9PfgSxXROesWTc2SACmMT598Vuv0g5kURR7o-0wkdhkRQKIw__fghIs-zhL-Ja-qOzI7_twdyglU75FOIksxpuuEhh4-fVDEK8=s120,ETH,1.694746,5511,10000,-0.38820575804766,300.77018,0.010659087313245,44.7145899999999,-0.703288923434335,12832.8387509139
84,Cosmic Cats Official,https://lh3.googleusercontent.com/3zlTN7HJPnS_avFw3HPfFXfdlrA5kt3a06eED1LaPAUxUG9TyiTMw9z8y_vlqLaPXHpJU0-2cbJIV9LgeMX-cX8UN1gE0lrjpSOQLSI=s120,ETH,0.079,4716,8888,-0.777768581285283,40.0628255,0.982529611013986,9.0720555,0,1793.38364495607
85,FLUF World,https://lh3.googleusercontent.com/6A_zAw2qtq91-5x8yuJUwuV6ttgD2G__RWVApFWfUcH8Qb8oLhW3uP9MkonFAaHRnE4XodwYHCgESxQ3xdQlQrjTros61gPaG3qf2nQ=s120,ETH,3.3,3753,10000,0.331074669771437,365.749902502989,-0.455116696588869,30.35,-0.739528462828232,31814.5264030685
86,Satoshi Runners Official,https://lh3.googleusercontent.com/LezCcPxAQZx3Y9dYOx3eNhrnyn5WnUzVoJRxi2TNU5ApcvjsYjpEh3SOrAwOWJO8d7134yggmL0nMCq-MhIQaW9aY161sA1Sv1mu=s120,ETH,0.14,2424,7777,-0.912636555760004,142.3667824,-0.13684864430315,11.8105,0,1771.95892632806
87,Troverse Planets,https://lh3.googleusercontent.com/Crjer8NEs7CCNfaaisBuSHu9yIVhaReYSuoga15jh56oueGQV57AfVn-m_AoCyT0aozoL_PnJh37NY_AB0J5za_Jc70OuPWxHwQyxQ=s120,ETH,0.28,4140,10000,-0.527375380215025,568.640032046899,-0.289825493510823,34.6142999,0,1771.7936728911
88,Bored Ape Chemistry Club,https://lh3.googleusercontent.com/Mf4vImKbzrJUcj7f7RZNOl9iZSEEJgkvpiUp9ugXc9dcpxFe6fvVgxYcRmTI1PnvfL_X1bD3mH4e66j6aJhqLEYm0vvpC8Jy8XJNZOI=s120,ETH,22,1082,3,3.48100454397923,552.239,0.410129949084277,185.559,-0.720115161923901,42250.3028936474
89,CyberKongz,https://lh3.googleusercontent.com/LIpf9z6Ux8uxn69auBME9FCTXpXqSYFo8ZLO1GaM8T7S3hiKScHaClXe0ZdhTv5br6FE2g5i-J5SobhKFsYfe6CIMCv-UfnrlYFWOM4=s120,ETH,6.65,2405,5000,-0.212625604038056,267.742569,0.02109872611465,25.65,-0.778819380386291,52004.1928887371
90,Grandpa Ape Country Club,https://lh3.googleusercontent.com/n9HKrkgouw_PsI79-XDrbfeomqcpVDXwDuJTKykWQjxVIOitQeDongPHwap1SbsFb_X0mVyoNGzztJPIV776N0kmnFkApZa-JBxyMA=s120,ETH,,1920,5000,-0.243893525970051,299.236779575968,-0.236825783935498,7.26,0.456788170129726,3516.88838112056
91,MetaHero Universe: Planet Tokens,https://lh3.googleusercontent.com/cyJeHA0Oo-KveczexdimAxDHTCtmvApkn2SWFhq_QmU4CotxW1uCRp-rBydovapL65kG5geRCrGZts74o3eZS9VONQ6549A4DIMCjg=s120,ETH,0.097,12104,11,-0.240204661017381,374.678257106791,-0.098201880498135,15.3126988999,-0.558615651737061,10429.6585356877
92,Crypto.Chicks,https://lh3.googleusercontent.com/zEO0YjgOvjan3mBd37uSUP5hHY0dlY8M__ocpsWNEA6dJ2LcC1gkdA48KvOOrxboLKDuS631p99EBeRpnj0pzd69kABLjGFZUeHRFQ=s120,ETH,0.3,4459,9999,-0.393598696113416,66.86903,-0.443410722767022,5.9766,-0.750291552375832,11836.7042189945
93,MidnightBreeze,https://lh3.googleusercontent.com/6I3ubH_YUJ11z5yuG32r64zr0O3eKfU-nV0H_uttY-YKzF7dYurcjBt32DzLY32E-EIhmJmnPbcGKfh0x2AiUIG5_Ol7JhckTpIhuA=s120,ETH,0.3298,3355,6969,-0.416287397477755,58.0087688889321,0.179178769846865,8.3625,4.09981992691799,2361.04025345135
94,Genesis Bloodshed Bears,https://lh3.googleusercontent.com/KAdE9rsF6xyMBzeI-v15-MQjbnJwczn0Ds_CxXmR7_k0G_NiZuGxzAi6t1SVo72KPVJjjsljAE78DSJEW5Bs6tGTJM2IGQQBzigQXg=s120,ETH,0.035,1369,7000,-0.895731396133159,17.7426399,-0.620270558583057,1.0501,0,1656.72097115467
95,Shadow Quest,https://lh3.googleusercontent.com/kvY3UaSqpSmowbs5O_TBiooJ8af6k3KYJN-yMsgJxD-g5VGb8_e23yWIDdddY0e4fpbHrwWnaeuXYh_JFQYO5ks7rnHp4PCZgABy=s120,ETH,0.15,560,9996,-0.548291532177408,115.3945899999,-0.234888314000389,5.501,0,1656.12837173759
96,Meta Eagle Club. Galyverse by Gal Yosef,https://lh3.googleusercontent.com/MXHQ-Yps-g7Lz6D25NXgEh-aGP0VVIkG8p5-2pN5EeKJXNmfQ1kv_Pzy6kQfU776FIASm-tAJ5z-zhCergLBtMB52L8v3HS5ZnkF9JA=s120,ETH,0.177,6438,12000,-0.674087281427249,56.145688,0.984529116324101,9.8387,-0.299107902338636,3996.93853414796
97,Realms (for Adventurers),https://lh3.googleusercontent.com/kHRyhl24FEUgv0Vs6AsS4jg-qZCZOiD9k5M5T7e7cvRcERcgXMQrXeCy8IZyBeOvgyMZAEGzTJPFfpR0QqqqfYeHD9BXnNnoLmlV=s120,ETH,1.38,423,8000,0.497680456734847,176.253208460913,1.32968276079615,28.4,0.386802948684172,5279.65098988388
98,PeopleInThePlaceTheyLove,https://lh3.googleusercontent.com/ovjOYKiz9oG7dCDGRpgJ9KK7AMk_2_tpkDuNkpxZTYZfYlVP0wS8fuOgz0os2nbYE_sZEteQ4l7ctrBXxeVqrM8os9rwQNJTtS5DILM=s120,ETH,5.345,759,1000,-0.127561416362957,80.2822346855725,0.778181818181818,9.78,0,1635.19117912957
99,CyberKongz VX,https://lh3.googleusercontent.com/vpJFZRfBl9ghj9IinaDB3w3xScD9AHwuXxpId50Yo80bw1Tt1BOhJg5pltBN-_wJwA0aCyHbcxIbXNnQ1cKd9xlc5ATdJUL4Yy3kDQ=s120,ETH,1.9,3873,14816,-0.354465360323139,186.93405,-0.049932591002147,19.027,-0.773556153279788,31175.1443413838
100,Cyber Factory 2,https://lh3.googleusercontent.com/72591rGu5Q4R7JeUjXyc1ZH2QJ2CW64OwKQ4Ec9Hf1_z8W6IgXNummT2ErPy80zh0DoUY8KXUXZdvgeUUw9HeIz8L11sYeNqTyD21y0=s120,ETH,0.635,9455,5,0.411893015911713,275.6754999,0.592408023212479,29.9101999,-0.802613580638133,12077.5730820577
