ranking,name,logo,nativePaymentAsset,floorPrice,numOwners,totalSupply,sevenDayChange,sevenDayVolume,oneDayChange,oneDayVolume,thirtyDayChange,totalVolume
54,Solana Moonbirds,https://lh3.googleusercontent.com/4-DL6AlNCjzE5gLYWfNvRNbadidsa5lI_FFaDTHVPaOhmvBetO51kfCiaRFj6giq-A6GK0b3hC-a0tUkhsxkAVOVucGvr_G-NsCTvg=s120,SOL,0.1,688,2614,0,73.4617767295058,-0.316149947805597,19.8660709013198,0,73.4617767295058
55,Heaven Land,https://lh3.googleusercontent.com/BSutvM3dohPOyEzcDBqTOXaEokdKpewW7gQlCHreEnSoYeZxBLGsjbxP9nka7snff-Ne_3ZUbvljI0ypez7y-0SNBD8Ry5sJkdNq7wY=s120,SOL,4.94,2020,5500,0,73.2458813150692,-1,0,0,73.2458813150692
56,The Catalina Whale Mixer,https://lh3.googleusercontent.com/RcplRCRgZnZaR1X5SKUFRWK8nR18VkX-QSgxRbI-mUG31KXTy-FyI3pWxNa6laFsuLWmPjDIp7zqrIqjToTJop_q8-EbGMYfcLKG=s120,SOL,,2063,5555,-1,0,0,0,0,71.3693174438192
57,Thugbirdz,https://lh3.googleusercontent.com/fE4I_Gm4VJkMme8NA_1pFEpr75Yqs2aZeuE5rB4V26ft8x5zcCN4bxxG1M3aSmjRTPGsedoR04cPVCGRuG__nrQuMTBXHuco86Bi=s120,SOL,,586,780,0,68.8874805277223,-1,0,0,68.8874805277223
58,Dinodawg Kingdom,https://lh3.googleusercontent.com/eQQ_nxxoQGZSVXj13mzA67wyqNqhkCSsnN_zK9O5Mjyb50IO4FUvh7GviOunktjJGjN3vseKwLuJST-i4u2oV9bE8xr9_8koWvoetV0=s120,SOL,6.9,398,3500,0.089952153110048,22.3347435122192,-1,0,0,66.1610400440979
59,The High Society,https://lh3.googleusercontent.com/9sy7yBpOKN0wjBcGL-khLK8Mcyi70InQxwSJ4wkJHvReLK2fsoQy03FnSgh1h7hkHoHBNye8b1-wDObVIQE-DqJr-OCWE8cebZIxi9U=s120,SOL,2.85,369,2747,0.646808510638298,38.8195715096424,-1,0,0,62.3921795322934
60,Monkey Baby Business,https://lh3.googleusercontent.com/UjfR9AygF961ArdTvDlZyaXSc1ZVcraA-OgtxVK8wjPR2rtqSd3MD-gCdvdbBmAUm8Vq8QerWXuWGa_et8Vg4oUnIMIYUGFmZm-O=s120,SOL,,974,3000,-1,0,0,0,0,61.0883240140511
61,Danger Valley Ducks,https://lh3.googleusercontent.com/Klll_kYeDk86Rl4K7VLKWzEfWxliWQyQt4x-uf7Ga4zrrGS-uayP27RRblkhG22j4aTl3WnSkN4Qq_VSGyRU40r1by9H1Kd_Laucbg=s120,SOL,2,2778,7777,0.437990580847724,9.05851000935367,0,4.24246811573441,0,60.9372692987307
62,Soul Dogs,https://lh3.googleusercontent.com/HADH1D9BtoA2JxUYPzEB_kDRrZ82IUFyKDsM8WXAEgc3J-c33ypm7srCM-LrAbmZM_1A6cVzJRxCJX-J27G9-WRGq4NEe66EW7QyPQ=s120,SOL,1.85,4421,9998,0,60.8412480787498,-0.480762573879152,4.03681943644955,39.6932666666667,62.3363663885459
63,Jungle Cats,https://lh3.googleusercontent.com/npOK-1DjJSqSIU8nw59_MnSdR4kVHYKU2QGm4XBgzqI287ZSNVRAYl-EXhg4g5fDqi0NnxyirdCT2RC6QlSGd9tYghF7Au5ML3rR=s120,SOL,2.7,2438,5499,0.133941039565555,29.5367948492938,-1,0,28.4465,61.5258115403157
64,Genopets Terraform Seeds,https://lh3.googleusercontent.com/Q4cGKGGiDfkSsaDt0p4R1UKuzDsusvBgHvh0VmavPT8LJrk5f5Z0bn7Sr0YEvADWSl7qUwUcLCIZ2wJ-lh-eBO_hU4JRQzyi15feSw=s120,SOL,0.125,28369,40719,-0.629849441332503,4.91840917220191,-0.717213114754098,0.135864936998592,0.653027991376162,100.608123681451
65,Bull Empire,https://lh3.googleusercontent.com/W9I-1bkFEglg4aLKzaM1IfmWoXlMmFhq2CM4M31JbRj3YSPHcLBO1iNxa2c1Y_oCv7Z4SK3pOnxWIPDPhVrtOpttaWI8-qFQf2GtZwA=s120,SOL,,1999,2502,-0.883677298311445,5.99685427370184,-1,0,0,57.5504563363322
66,Cyber Frogs,https://lh3.googleusercontent.com/24-Khe_AzsDZ_QCOrePMcJ_FPZC24mOoAY2nXuVI57-4cjwFfir7lOAhxoMlU7rapY5vBm8aKOzQrfbUyeNjn2DIBsqZx4CSYgOfXw=s120,SOL,1.75,3142,8366,1.21128382268279,38.5151259752121,1.45798319327731,17.5980333471745,0,57.1660331123884
67,Pesky Penguins,https://lh3.googleusercontent.com/Zz9ewSZiWKgb89zp_H3EQqxbQuak4wpMLCXiii_zpmCFWhP43PYZ4KqYEi9k2BR85h2Oj3Z0JxKmkmCA4hocoJEnieDgNFljzwt2AQ=s120,SOL,6.8,4016,8496,-0.649267831837506,14.5322731009281,-1,0,0,55.9663770129344
68,Caveworld,https://lh3.googleusercontent.com/xQfUDzpOuFi7WVOmyAS6GQapF8dboPmPjYqSB8wpY4q9WcxEwR6yENUrJ9K4KfieUCSE26pTqihpaDRcexrnf7V44A70gtBwiWm-FA=s120,SOL,2.7,2921,8887,0.193269230769231,24.887930921759,1.66666666666667,10.428464205733,1.93683651820259,84.5206969125777
69,Magnum AI,https://lh3.googleusercontent.com/pUNMWrvRh2DS01YV78zfKsDZ0lmwM5Flh9YxFPuU3yiszKgfBisRd854Zla4Qgqo6gtGZNU2RgIvemhlyxxVC86XTqfNbdrsMSK0=s120,SOL,,2999,3875,18.7851851851852,52.5371514117238,-1,0,0,55.192529712204
70,Rude Golems,https://lh3.googleusercontent.com/xPZDHRwIzVyVybXh5oOJMR6-eW5JxNOl9Bxe4v642s4Xbz_Vb8W7xjCGeLm1hKW39YEAl8BFXCgGpZ9RTIowTHPcgCv711MdLdSdKg=s120,SOL,3.5,3155,8864,2.10172413793103,35.352901452913,1.34,17.2441195246977,0,54.9453654598915
71,DeFi Land Gen-0 NFTs,https://lh3.googleusercontent.com/bzGRtFMF4EZ7dZxtZDv29FdIYheIkXzKZNbRca7EcKgiuPJykxcpZ5ftEED_Sfmc3oPHJ_pfJ2p8iQxIaNZCsqwwk0bBvIM-mPChoW8=s120,SOL,0.488,2472,20093,-0.896488723950899,3.60177806615911,-1,0,0,54.8570864538618
72,Solana Puppy Pound: Generation I,https://lh3.googleusercontent.com/OMTZertsQcPK7HbNdCq7pMuN8piQH8F7L0eovf_gz0YktrMRkqQ4PUehzN25vBQqMdeYW529_2r1hFSh1dPtLMrjBCAWUgfpVrJX1Q=s120,SOL,,1120,4443,0.166921313980137,15.2877519845669,0,2.59816721125602,0,52.6989578230684
73,Zillaz,https://lh3.googleusercontent.com/7IsmsQyjn20ID_SHGkUSgz_j57YdWVRodqpiil03W4K5rVoymoAd0-34EA10z0dnI5Lcwg1ARd6gSdRPE1kRmVdvNkD5f7JfoGTq=s120,SOL,,787,2424,-1,0,0,0,0,50.7180530424698
74,Citizens by Solsteads,https://openseauserdata.com/files/a6803d64151775e61841f47e3e870000.svg,SOL,4.1,5205,13590,0.305529075309819,26.8546367339633,-1,0,0,50.3835732926216
75,Dronies,https://lh3.googleusercontent.com/RrIIKmrKIPdgg49KAhswAzQ-H6p3uvHKn-c9OHoG_k1ZJQL5S2Y6OVGDh7usUHC-qu-sEj2ElTh422Gn5YnxfSJxnfYMbkw1QpADPTc=s120,SOL,1.6,3566,10000,1.29737793851718,25.1878490377985,0.50887573964497,5.05561140118747,0,49.0384392951653
76,Undead Apes,https://lh3.googleusercontent.com/Hco_xGDdg1J68x3Oo83a56qQVb-lihFpdK4zrOWPFrzn6CXlZvgKeBpXE7-5OadkW-s12dd5MylrqloXZ1Ip3kKpnQPkATmMkdaduw=s120,SOL,,1021,2501,0.449562682215743,24.8481386202426,-1,0,0,47.5373078350256
77,Cyber Technicians,https://lh3.googleusercontent.com/kT-oo7lQKDrqVNPHZ0zqFJ0wW7TjjLVAVurXZum3RargMyHhtx2-Ikn9BdVJJ7IKb5HpkH8NBSkUA20zbh6Q8doA33K_AlsO7CcnJg=s120,SOL,,2095,4835,-1,0,0,0,0,47.1319073363702
78,Jungle Cats Lioness,https://lh3.googleusercontent.com/9AdPsnpCBJDjq_gfp7pIYfOSCmwpCJ4qIK9JFcYr-iVh2Q3QRPvqTJI74mHFWgcU0cHN8QXXQlL_eQjSG4dtXfZlqOJvyQ650rDu=s120,SOL,2.2,1549,3800,0.938477580813347,18.4658174985929,0,1.97670666068853,21.5761904761905,49.1792697340147
79,Fancy Frenchies,https://lh3.googleusercontent.com/5-l11Vp6G9hjEjsRl7zGblO28-1oj26xLVj4TG_5bzsqrILIBjA7gjxZmUHGJB3bNENFQVibtds6_Xv94Aieb2BlQvhhli_hukSn_0g=s120,SOL,0.65,3522,9996,-0.406333176336572,13.5252342848077,4.93333333333333,4.44186661013979,0,46.2795087593649
80,Elemental Akumas,https://lh3.googleusercontent.com/pRTytsBl9GtWM2tTnfMqOeAHJorsBak7tNSaPgofN3Iqod6XsP92ehLQPXwEJU_FemypsjZeq0yiBRyZew3gH7bILmYnlz1zk94yJ34=s120,SOL,0.2,315,788,-0.4502750740584,6.48368754596562,0.667857142857143,0.932373236017227,0,43.3191087165572
